"Longitude";"Latitude";"Parameter.Name";"Arithmetic.Mean";"City.Name"
-93,03587;44,95939;"PM2.5 - Local Conditions";7,803448;"St. Paul"
-93,03587;44,95939;"PM2.5 - Local Conditions";7,426027;"St. Paul"
-93,03587;44,95939;"PM2.5 - Local Conditions";6,809749;"St. Paul"
-92,536305;47,523355;"PM2.5 - Local Conditions";7,697093;"Virginia"
-92,08936;46,81826;"Ozone";0,031913;"Duluth"
-92,08936;46,81826;"PM2.5 - Local Conditions";5,9575;"Duluth"
-92,08936;46,81826;"PM2.5 - Local Conditions";5,377778;"Duluth"
-92,165998;46,743657;"PM2.5 - Local Conditions";6,513223;"Duluth"
-92,165998;46,743657;"PM2.5 - Local Conditions";5,852722;"Duluth"
-93,512534;44,791437;"Ozone";0,041796;"Shakopee"
-93,512534;44,791437;"PM2.5 - Local Conditions";8,596694;"Shakopee"
-94,13345;45,549839;"Ozone";0,039582;"St. Cloud"
-94,13345;45,549839;"PM2.5 - Local Conditions";6,461383;"St. Cloud"
-92,78336;45,02862;"PM2.5 - Local Conditions";8,666409;"Bayport"
-92,77525;45,02124;"PM2.5 - Local Conditions";7,181818;"Bayport"
-92,77525;45,02124;"PM2.5 - Local Conditions";9,539695;"Bayport"
-93,66921;45,20916;"Ozone";0,041084;"St. Michael"
-93,66921;45,20916;"PM2.5 - Local Conditions";7,381638;"St. Michael"
-90,723028;33,746056;"Ozone";0,044155;"Cleveland"
-89,98783;34,82166;"Ozone";0,042396;"Hernando"
-89,98783;34,82166;"PM2.5 - Local Conditions";9,435135;"Hernando"
-89,98783;34,82166;"PM2.5 - Local Conditions";9,251429;"Hernando"
-89,287167;31,323639;"PM2.5 - Local Conditions";10,146078;"Hattiesburg"
-89,287167;31,323639;"PM2.5 - Local Conditions";10,009091;"Hattiesburg"
-89,792778;33,834444;"PM2.5 - Local Conditions";9,310891;"Grenada"
-89,395916;30,300833;"Ozone";0,040824;"Waveland"
-89,395916;30,300833;"PM2.5 - Local Conditions";7,916667;"Waveland"
-89,049778;30,390369;"Ozone";0,041204;"Gulfport"
-89,049778;30,390369;"PM2.5 - Local Conditions";8,727273;"Gulfport"
-90,1412;32,385731;"Ozone";0,038906;"Jackson"
-90,1412;32,385731;"PM2.5 - Local Conditions";9,73;"Jackson"
-90,182722;32,329111;"Ozone";0,039959;"Jackson"
-90,182722;32,329111;"PM2.5 - Local Conditions";11,54717;"Jackson"
-88,53393;30,378287;"Ozone";0,04206;"Pascagoula"
-88,53393;30,378287;"PM2.5 - Local Conditions";8,849;"Pascagoula"
-88,731491;32,364565;"Ozone";0,036913;"Meridian"
-88,766222;34,264917;"Ozone";0,041269;"Tupelo"
-94,858584;39,741694;"PM2.5 - Local Conditions";11,24029;"St. Joseph"
-94,858584;39,741694;"PM2.5 - Local Conditions";10,310334;"St. Joseph"
-94,580841;39,331913;"Ozone";0,046271;"Kansas City"
-94,556;39,5306;"Ozone";0,046131;"Trimble"
-93,284874;37,199541;"PM2.5 - Local Conditions";8,244789;"Springfield"
-93,299886;37,256136;"Ozone";0,043098;"Springfield"
-94,570796;39,104758;"PM2.5 - Local Conditions";10,083478;"Kansas City"
-94,570796;39,104758;"PM2.5 - Local Conditions";10,080808;"Kansas City"
-94,570796;39,104758;"PM2.5 - Local Conditions";9,953782;"Kansas City"
-94,450513;39,047911;"PM2.5 - Local Conditions";7,521714;"Kansas City"
-90,39854;38,448633;"Ozone";0,044593;"Arnold"
-90,39854;38,448633;"PM2.5 - Local Conditions";9,788344;"Arnold"
-90,226488;38,872546;"Ozone";0,04638;"West Alton"
-90,4759;38,7109;"Ozone";0,044888;"Maryland Heights"
-90,350463;38,650259;"PM2.5 - Local Conditions";11,331129;"Ladue"
-93,222;36,707727;"Ozone";0,041967;"Branson"
-90,263711;38,542551;"PM2.5 - Local Conditions";10,776081;"St. Louis"
-90,198646;38,656498;"Ozone";0,043164;"St. Louis"
-90,198646;38,656498;"PM2.5 - Local Conditions";11,11396;"St. Louis"
-90,198646;38,656498;"PM2.5 - Local Conditions";10,276667;"St. Louis"
-90,198646;38,656498;"PM2.5 - Local Conditions";10,311798;"St. Louis"
-90,189868;38,656479;"PM2.5 - Local Conditions";11,310756;"St. Louis"
-90,281144;38,631057;"PM2.5 - Local Conditions";9,627457;"St. Louis"
-114,18924;48,36375;"PM2.5 - Local Conditions";8,209718;"Columbia Falls"
-114,18924;48,36375;"PM2.5 - Local Conditions";7,943137;"Columbia Falls"
-114,18924;48,36375;"PM2.5 - Local Conditions";8,209718;"Columbia Falls"
-115,548056;48,384167;"PM2.5 - Local Conditions";10,080547;"Libby"
-115,548056;48,384167;"PM2.5 - Local Conditions";10,080547;"Libby"
-115,548056;48,384167;"PM2.5 - Local Conditions";10,039692;"Libby"
-114,019722;46,842222;"Ozone";0,042019;"Missoula"
-114,019722;46,842222;"PM2.5 - Local Conditions";7,895399;"Missoula"
-114,019722;46,842222;"PM2.5 - Local Conditions";7,090429;"Missoula"
-114,019722;46,842222;"PM2.5 - Local Conditions";7,895399;"Missoula"
-114,019722;46,842222;"PM2.5 - Local Conditions";7,50519;"Missoula"
-114,019722;46,842222;"PM2.5 - Local Conditions";8,47;"Missoula"
-114,019722;46,842222;"PM2.5 - Local Conditions";8,47;"Missoula"
-114,22427;47,0129;"PM2.5 - Local Conditions";9,375684;"Frenchtown"
-114,22427;47,0129;"PM2.5 - Local Conditions";9,375684;"Frenchtown"
-114,22427;47,0129;"PM2.5 - Local Conditions";8,560333;"Frenchtown"
-114,159808;46,245517;"PM2.5 - Local Conditions";9,347619;"Hamilton"
-114,159808;46,245517;"PM2.5 - Local Conditions";9,347619;"Hamilton"
-114,159808;46,245517;"PM2.5 - Local Conditions";8,245296;"Hamilton"
-112,500886;46,002397;"PM2.5 - Local Conditions";9,82619;"Butte-Silver Bow (Remainder)"
-112,500886;46,002397;"PM2.5 - Local Conditions";9,575;"Butte-Silver Bow (Remainder)"
-112,500886;46,002397;"PM2.5 - Local Conditions";9,82619;"Butte-Silver Bow (Remainder)"
-112,500886;46,002397;"PM2.5 - Local Conditions";9,01242;"Butte-Silver Bow (Remainder)"
-112,500886;46,002397;"PM2.5 - Local Conditions";9,208308;"Butte-Silver Bow (Remainder)"
-112,500886;46,002397;"PM2.5 - Local Conditions";9,208308;"Butte-Silver Bow (Remainder)"
-95,973142;41,247486;"Ozone";0,044592;"Omaha"
-95,973142;41,247486;"PM2.5 - Local Conditions";9,297458;"Omaha"
-95,973142;41,247486;"PM2.5 - Local Conditions";8,763636;"Omaha"
-95,945897;41,207958;"Ozone";0,038512;"Omaha"
-95,960967;41,306758;"Ozone";0,03754;"Omaha"
-96,056686;41,197847;"PM2.5 - Local Conditions";8,616216;"Omaha"
-98,364967;40,942099;"PM2.5 - Local Conditions";8,272727;"Grand Island"
-96,68302;40,81259;"PM2.5 - Local Conditions";8,397701;"Lincoln"
-96,68302;40,81259;"PM2.5 - Local Conditions";8,465116;"Lincoln"
-95,956103;41,133294;"PM2.5 - Local Conditions";10,982026;"Bellevue"
-103,656561;41,876853;"PM2.5 - Local Conditions";5,322727;"Scottsbluff"
-96,146175;41,551211;"PM2.5 - Local Conditions";8,24569;"Blair"
-118,783624;39,472471;"Ozone";0,048577;"Fallon"
-114,060889;36,807933;"Ozone";0,051246;"Mesquite"
-115,25332;36,106379;"Ozone";0,047175;"Spring Valley"
-115,25332;36,106379;"Ozone";0,047194;"Spring Valley"
-115,25332;36,106379;"Ozone";0,047194;"Spring Valley"
-115,263024;36,169748;"Ozone";0,04673;"Las Vegas"
-115,263024;36,169748;"Ozone";0,046747;"Las Vegas"
-115,263024;36,169748;"Ozone";0,046747;"Las Vegas"
-115,332709;36,173416;"Ozone";0,047229;"Las Vegas"
-115,332709;36,173416;"Ozone";0,047213;"Las Vegas"
-115,332709;36,173416;"Ozone";0,047229;"Las Vegas"
-115,238251;36,270582;"Ozone";0,047605;"Las Vegas"
-115,238251;36,270582;"Ozone";0,04763;"Las Vegas"
-115,238251;36,270582;"Ozone";0,04763;"Las Vegas"
-115,056296;36,142958;"Ozone";0,043486;"Sunrise Manor"
-115,056296;36,142958;"Ozone";0,043492;"Sunrise Manor"
-115,056296;36,142958;"Ozone";0,043492;"Sunrise Manor"
-115,079449;36,143473;"Ozone";0,043126;"Las Vegas"
-115,079449;36,143473;"PM2.5 - Local Conditions";8,235294;"Las Vegas"
-115,079449;36,143473;"PM2.5 - Local Conditions";8,779772;"Las Vegas"
-115,079449;36,143473;"PM2.5 - Local Conditions";6,804545;"Las Vegas"
-115,113908;36,163959;"PM2.5 - Local Conditions";8,724074;"Las Vegas"
-115,113908;36,163959;"PM2.5 - Local Conditions";9,961905;"Las Vegas"
-115,113908;36,163959;"PM2.5 - Local Conditions";10,882621;"Las Vegas"
-114,846307;35,978142;"Ozone";0,04765;"Boulder City"
-115,122939;36,191243;"Ozone";0,044435;"North Las Vegas"
-115,122939;36,191243;"Ozone";0,044457;"North Las Vegas"
-115,122939;36,191243;"Ozone";0,044457;"North Las Vegas"
-115,122939;36,191243;"PM2.5 - Local Conditions";9,366851;"North Las Vegas"
-115,122939;36,191243;"PM2.5 - Local Conditions";9,439118;"North Las Vegas"
-115,122939;36,191243;"PM2.5 - Local Conditions";9,439118;"North Las Vegas"
-119,732507;38,897557;"PM2.5 - Local Conditions";15,594672;"Gardnerville Ranchos"
-119,732507;38,897557;"PM2.5 - Local Conditions";7,990789;"Gardnerville Ranchos"
-119,732507;38,897557;"PM2.5 - Local Conditions";15,594672;"Gardnerville Ranchos"
-119,247741;39,602787;"Ozone";0,049824;"Fernley"
-119,807717;39,525083;"Ozone";0,043213;"Reno"
-119,807717;39,525083;"PM2.5 - Local Conditions";9,954545;"Reno"
-119,807717;39,525083;"PM2.5 - Local Conditions";8,193694;"Reno"
-119,807717;39,525083;"PM2.5 - Local Conditions";9,954545;"Reno"
-119,807717;39,525083;"PM2.5 - Local Conditions";10,024793;"Reno"
-119,807717;39,525083;"PM2.5 - Local Conditions";10,024793;"Reno"
-119,807717;39,525083;"PM2.5 - Local Conditions";8,246847;"Reno"
-119,807717;39,525083;"PM2.5 - Local Conditions";7,055705;"Reno"
-119,807717;39,525083;"PM2.5 - Local Conditions";9,146037;"Reno"
-119,807717;39,525083;"PM2.5 - Local Conditions";9,146037;"Reno"
-119,775354;39,469219;"Ozone";0,04271;"Reno"
-119,784982;39,532004;"PM2.5 - Local Conditions";10,359146;"Reno"
-119,784982;39,532004;"PM2.5 - Local Conditions";10,359146;"Reno"
-119,784982;39,532004;"PM2.5 - Local Conditions";8,312081;"Reno"
-119,739606;39,399837;"Ozone";0,04446;"Reno"
-119,746761;39,540917;"Ozone";0,042913;"Sparks"
-119,746761;39,540917;"PM2.5 - Local Conditions";8,990909;"Sparks"
-119,746761;39,540917;"PM2.5 - Local Conditions";10,893987;"Sparks"
-119,746761;39,540917;"PM2.5 - Local Conditions";10,893987;"Sparks"
-119,956738;39,250409;"Ozone";0,045313;"Incline Village-Crystal Bay"
-119,840025;39,645264;"Ozone";0,046229;"Lemmon Valley-Golden Valley"
-114,215833;39,005278;"Ozone";0,048939;"Lehman Caves National Monument"
-119,7661;39,1447;"Ozone";0,049308;"Carson City"
-119,7661;39,1447;"PM2.5 - Local Conditions";11,246914;"Carson City"
-119,7661;39,1447;"PM2.5 - Local Conditions";6,393913;"Carson City"
-119,7661;39,1447;"PM2.5 - Local Conditions";11,246914;"Carson City"
-119,7661;39,1447;"PM2.5 - Local Conditions";6,152632;"Carson City"
-119,7661;39,1447;"PM2.5 - Local Conditions";9,17561;"Carson City"
-119,7661;39,1447;"PM2.5 - Local Conditions";9,17561;"Carson City"
-71,496361;43,566111;"Ozone";0,036331;"Laconia"
-71,496361;43,566111;"PM2.5 - Local Conditions";5,522727;"Laconia"
-72,272389;42,930472;"Ozone";0,040732;"Keene"
-72,272389;42,930472;"PM2.5 - Local Conditions";8,023256;"Keene"
-72,272389;42,930472;"PM2.5 - Local Conditions";7,185227;"Keene"
-72,309583;43,629611;"Ozone";0,036929;"Lebanon"
-72,309583;43,629611;"PM2.5 - Local Conditions";6,634783;"Lebanon"
-72,309583;43,629611;"PM2.5 - Local Conditions";6,009398;"Lebanon"
-71,522427;42,718664;"Ozone";0,042055;"Nashua"
-71,444583;42,762056;"PM2.5 - Local Conditions";7,660465;"Nashua"
-71,878389;42,86175;"Ozone";0,043563;"Peterborough (Peterboro)"
-71,878389;42,86175;"PM2.5 - Local Conditions";4,1875;"Peterborough (Peterboro)"
-71,878389;42,86175;"PM2.5 - Local Conditions";6,112355;"Peterborough (Peterboro)"
-71,458306;43,13244;"PM2.5 - Local Conditions";7,130667;"Suncook"
-71,458306;43,13244;"PM2.5 - Local Conditions";7,704444;"Suncook"
-71,458306;43,13244;"PM2.5 - Local Conditions";6,292857;"Suncook"
-71,5145;43,2185;"Ozone";0,03994;"Concord"
-70,748;43,075333;"Ozone";0,039823;"Portsmouth"
-70,748;43,075333;"PM2.5 - Local Conditions";7,235556;"Portsmouth"
-70,748;43,075333;"PM2.5 - Local Conditions";7,918182;"Portsmouth"
-70,748;43,075333;"PM2.5 - Local Conditions";5,047368;"Portsmouth"
-70,713806;43,045278;"Ozone";0,040164;"Rye"
-74,448736;39,464872;"Ozone";0,045275;"Galloway (Township of)"
-74,448736;39,464872;"PM2.5 - Local Conditions";7,422222;"Galloway (Township of)"
-74,431004;39,36326;"PM2.5 - Local Conditions";8,693902;"Atlantic City"
-73,973314;40,852256;"PM2.5 - Local Conditions";8,961111;"Fort Lee"
-73,991994;40,870436;"Ozone";0,043166;"Leonia"
-75,125291;39,934446;"Ozone";0,042453;"Camden"
-75,125291;39,934446;"PM2.5 - Local Conditions";10,191566;"Camden"
-74,861491;39,68425;"Ozone";0,044818;"Winslow (Township of)"
-75,050008;39,989036;"PM2.5 - Local Conditions";8,753409;"Pennsauken (Pensauken)"
-75,025204;39,422273;"Ozone";0,040849;"Vineland"
-74,192892;40,720989;"Ozone";0,039533;"Newark"
-74,192892;40,720989;"PM2.5 - Local Conditions";8,726437;"Newark"
-75,212119;39,800339;"Ozone";0,044474;"East Greenwich (Township of)"
-75,284723;39,830806;"PM2.5 - Local Conditions";9,073333;"Greenwich (Township of)"
-74,126081;40,67025;"Ozone";0,039271;"Bayonne"
-74,05229;40,725454;"PM2.5 - Local Conditions";9,395041;"Jersey City"
-74,05229;40,725454;"PM2.5 - Local Conditions";10,721053;"Jersey City"
-74,031718;40,772793;"PM2.5 - Local Conditions";10,410989;"Union City"
-74,806671;40,515262;"Ozone";0,043285;"Raritan (Township of)"
-74,742644;40,283092;"Ozone";0,043374;"Lawrence (Township of)"
-74,763167;40,222411;"PM2.5 - Local Conditions";8,857308;"Trenton"
-74,87266;40,31239;"PM2.5 - Local Conditions";8,552381;"Hopewell (Township of)"
-74,422403;40,472825;"PM2.5 - Local Conditions";7,896471;"North Brunswick Township"
-74,429439;40,462182;"Ozone";0,044387;"East Brunswick"
-74,0051;40,277647;"Ozone";0,045332;"West Long Branch"
-74,483433;40,801211;"PM2.5 - Local Conditions";8,147253;"Morristown"
-74,676301;40,787628;"Ozone";0,045162;"Chester"
-74,676301;40,787628;"PM2.5 - Local Conditions";6,974713;"Chester"
-74,44405;40,06483;"Ozone";0,042364;"Jackson (Township of)"
-74,170447;39,994908;"PM2.5 - Local Conditions";8,077863;"Toms River"
-74,168092;40,918381;"PM2.5 - Local Conditions";8,796703;"Paterson"
-74,255544;41,058617;"Ozone";0,041955;"Wanaque (Wanaque-Midvale)"
-74,208365;40,64144;"PM2.5 - Local Conditions";10,514961;"Elizabeth"
-74,208365;40,64144;"PM2.5 - Local Conditions";11,476744;"Elizabeth"
-74,208365;40,64144;"PM2.5 - Local Conditions";10,504167;"Elizabeth"
-74,213889;40,673406;"PM2.5 - Local Conditions";8,959302;"Elizabeth"
-74,276174;40,603943;"PM2.5 - Local Conditions";9,089888;"Rahway"
-75,180525;40,699207;"PM2.5 - Local Conditions";8,130337;"Phillipsburg"
-75,067815;40,92458;"Ozone";0,038194;"Knowlton (Township of)"
-75,067815;40,92458;"PM2.5 - Local Conditions";8,085542;"Knowlton (Township of)"
-106,5852;35,1343;"Ozone";0,049335;"Albuquerque"
-106,5852;35,1343;"PM2.5 - Local Conditions";5,368914;"Albuquerque"
-106,5852;35,1343;"PM2.5 - Local Conditions";5,821429;"Albuquerque"
-106,578785;35,0631;"Ozone";0,049357;"Albuquerque"
-106,578785;35,0631;"PM2.5 - Local Conditions";7,430682;"Albuquerque"
-106,578785;35,0631;"PM2.5 - Local Conditions";3,835556;"Albuquerque"
-106,69715;35,1539;"Ozone";0,051434;"Albuquerque"
-106,65739;35,01708;"Ozone";0,04906;"South Valley"
-106,50815;35,1852;"Ozone";0,048855;"Albuquerque"
-106,613815;35,19324;"Ozone";0,049909;"North Valley"
-106,767778;32,3175;"Ozone";0,045543;"Las Cruces"
-106,767778;32,321944;"PM2.5 - Local Conditions";7,033735;"Las Cruces"
-104,262222;32,38;"Ozone";0,04755;"Carlsbad"
-103,122917;32,726656;"Ozone";0,040653;"Hobbs"
-103,122917;32,726656;"PM2.5 - Local Conditions";8,637349;"Hobbs"
-103,122917;32,726656;"PM2.5 - Local Conditions";8,258537;"Hobbs"
-103,122917;32,726656;"PM2.5 - Local Conditions";8,637349;"Hobbs"
-107,7227;32,2558;"Ozone";0,051063;"Deming"
-107,976944;36,742222;"Ozone";0,045557;"Bloomfield"
-108,165034;36,774162;"PM2.5 - Local Conditions";5,734667;"Farmington"
-108,165034;36,774162;"PM2.5 - Local Conditions";4,974419;"Farmington"
-108,69523;36,8071;"Ozone";0,047611;"Shiprock"
-105,953611;35,671111;"PM2.5 - Local Conditions";5,445977;"Santa Fe"
-73,75464;42,64225;"PM2.5 - Local Conditions";7,152679;"Albany"
-73,75464;42,64225;"PM2.5 - Local Conditions";6,809821;"Albany"
-73,75733;42,68075;"Ozone";0,041602;"Albany"
-73,75733;42,68075;"PM2.5 - Local Conditions";6,427184;"Albany"
-73,902;40,81618;"Ozone";0,038856;"New York"
-73,902;40,81618;"PM2.5 - Local Conditions";8,959836;"New York"
-73,87809;40,8679;"Ozone";0,040662;"New York"
-73,87809;40,8679;"PM2.5 - Local Conditions";9,136667;"New York"
-79,31881;42,49963;"Ozone";0,044069;"Dunkirk"
-79,31881;42,49963;"PM2.5 - Local Conditions";7,422078;"Dunkirk"
-79,58961;42,29071;"PM2.5 - Local Conditions";4,4875;"Westfield"
-73,74136;41,78555;"Ozone";0,039971;"Millbrook"
-78,77153;42,99328;"Ozone";0,044553;"Amherst"
-78,77153;42,99328;"PM2.5 - Local Conditions";7,332353;"Amherst"
-78,809526;42,876907;"PM2.5 - Local Conditions";8,046957;"Buffalo"
-73,94771;40,71961;"PM2.5 - Local Conditions";9,215789;"New York"
-77,54817;43,14618;"Ozone";0,040029;"Rochester"
-77,54817;43,14618;"PM2.5 - Local Conditions";7,229565;"Rochester"
-73,93432;40,7997;"PM2.5 - Local Conditions";8,60177;"New York"
-73,93432;40,7997;"PM2.5 - Local Conditions";8,681034;"New York"
-73,98446;40,73;"PM2.5 - Local Conditions";11,225664;"New York"
-73,99518;40,71436;"PM2.5 - Local Conditions";9,559615;"New York"
-73,94825;40,81976;"Ozone";0,036232;"New York"
-78,47888;43,22386;"Ozone";0,039886;"Middleport"
-79,00106;43,08218;"PM2.5 - Local Conditions";8,204348;"Niagara Falls"
-76,05921;43,05235;"Ozone";0,039867;"East Syracuse"
-76,05921;43,05235;"PM2.5 - Local Conditions";6,401754;"East Syracuse"
-74,00885;41,49916;"PM2.5 - Local Conditions";7,077876;"Newburgh"
-74,21534;41,52375;"Ozone";0,03414;"Montgomery"
-76,46324;43,28428;"Ozone";0,038303;"Fulton"
-73,82153;40,73614;"Ozone";0,041713;"New York"
-73,82153;40,73614;"PM2.5 - Local Conditions";8,336637;"New York"
-74,13719;40,63307;"PM2.5 - Local Conditions";7,705769;"New York"
-74,12525;40,59664;"Ozone";0,043388;"New York"
-73,41919;40,74529;"Ozone";0,042621;"East Farmingdale"
-73,41919;40,74529;"PM2.5 - Local Conditions";7,566667;"East Farmingdale"
-72,71238;40,96078;"Ozone";0,045863;"Riverhead"
-73,05754;40,82799;"Ozone";0,043307;"Holtsville"
-73,76366;41,05192;"Ozone";0,042548;"White Plains"
-79,407821;36,089004;"PM2.5 - Local Conditions";8,791111;"Burlington"
-81,189758;35,928999;"Ozone";0,041797;"Taylorsville"
-81,191;35,9139;"Ozone";0,038628;"Taylorsville"
-82,59986;35,500102;"Ozone";0,041067;"Bent Creek"
-82,583333;35,6075;"PM2.5 - Local Conditions";8,136885;"Asheville"
-82,583333;35,6075;"PM2.5 - Local Conditions";8,198361;"Asheville"
-81,530278;35,935833;"Ozone";0,039877;"Lenoir"
-81,365556;35,728889;"PM2.5 - Local Conditions";8,820225;"Hickory"
-81,365556;35,728889;"PM2.5 - Local Conditions";10,055556;"Hickory"
-79,159722;35,757222;"Ozone";0,034673;"Pittsboro"
-79,159722;35,757222;"PM2.5 - Local Conditions";7,396552;"Pittsboro"
-78,728035;35,158686;"Ozone";0,038024;"Wade"
-78,953112;35,041416;"PM2.5 - Local Conditions";9,115909;"Fayetteville"
-78,9625;34,968889;"Ozone";0,040756;"Hope Mills"
-80,2625;35,814444;"PM2.5 - Local Conditions";9,152747;"Lexington"
-80,557278;35,897068;"Ozone";0,041516;"Mocksville"
-77,960781;34,954823;"PM2.5 - Local Conditions";7,685542;"Kenansville"
-77,960781;34,954823;"PM2.5 - Local Conditions";10,165357;"Kenansville"
-78,905417;36,032944;"Ozone";0,039833;"Durham"
-78,905417;36,032944;"PM2.5 - Local Conditions";7,724444;"Durham"
-77,75007;35,93355;"PM2.5 - Local Conditions";8,132584;"Rocky Mount"
-77,582778;35,988333;"Ozone";0,040411;"Leggett"
-80,226667;36,110556;"Ozone";0,045582;"Winston-Salem"
-80,226667;36,110556;"PM2.5 - Local Conditions";7,770787;"Winston-Salem"
-80,342;36,026;"Ozone";0,042136;"Winston-Salem"
-80,342;36,026;"PM2.5 - Local Conditions";7,951724;"Winston-Salem"
-78,463719;36,096189;"Ozone";0,039382;"Franklinton"
-81,153333;35,253056;"PM2.5 - Local Conditions";9,155814;"Gastonia"
-78,768056;36,141111;"Ozone";0,040346;"Butner"
-79,810456;36,100711;"Ozone";0,041419;"Greensboro"
-79,810456;36,100711;"PM2.5 - Local Conditions";8,891111;"Greensboro"
-82,97918;35,50575;"PM2.5 - Local Conditions";8,088889;"Waynesville"
-77,568792;35,231459;"Ozone";0,038659;"Kinston"
-77,568792;35,231459;"PM2.5 - Local Conditions";7,647253;"Kinston"
-81,27675;35,438556;"Ozone";0,042565;"Lincolnton"
-81,993889;35,6875;"PM2.5 - Local Conditions";8,473626;"Marion"
-81,993889;35,6875;"PM2.5 - Local Conditions";9,57907;"Marion"
-76,89782;35,81069;"Ozone";0,037755;"Jamesville"
-76,89782;35,81069;"PM2.5 - Local Conditions";6,886517;"Jamesville"
-76,89782;35,81069;"PM2.5 - Local Conditions";9,013879;"Jamesville"
-80,785683;35,2401;"Ozone";0,042759;"Charlotte"
-80,785683;35,2401;"PM2.5 - Local Conditions";8,699153;"Charlotte"
-80,866983;35,151283;"PM2.5 - Local Conditions";8,917949;"Charlotte"
-80,866983;35,151283;"PM2.5 - Local Conditions";9,133898;"Charlotte"
-80,919532;35,113164;"Ozone";0,038832;"Charlotte"
-82,073333;35,915278;"PM2.5 - Local Conditions";8,260674;"Spruce Pine"
-79,836613;35,26249;"PM2.5 - Local Conditions";7,890588;"Candor"
-79,836613;35,26249;"PM2.5 - Local Conditions";9,45102;"Candor"
-77,838611;34,364167;"Ozone";0,038207;"Castle Hayne"
-77,838611;34,364167;"PM2.5 - Local Conditions";6,865116;"Castle Hayne"
-77,838611;34,364167;"PM2.5 - Local Conditions";9,544358;"Castle Hayne"
-80,395039;35,551868;"Ozone";0,041962;"Rockwell"
-80,395039;35,551868;"PM2.5 - Local Conditions";9,058427;"Rockwell"
-80,395039;35,551868;"PM2.5 - Local Conditions";9,513636;"Rockwell"
-80,66756;35,534482;"Ozone";0,043769;"China Grove"
-83,443697;35,435509;"Ozone";0,035901;"Bryson City (RR name Bryson)"
-83,443697;35,435509;"PM2.5 - Local Conditions";7,383062;"Bryson City (RR name Bryson)"
-80,540833;34,973889;"Ozone";0,041267;"Monroe"
-78,574167;35,856111;"Ozone";0,038444;"Raleigh"
-78,574167;35,856111;"PM2.5 - Local Conditions";8,385714;"Raleigh"
-78,574167;35,856111;"PM2.5 - Local Conditions";10,451911;"Raleigh"
-78,7925;35,596944;"Ozone";0,038386;"Fuquay-Varina"
-81,65548;36,214586;"PM2.5 - Local Conditions";6,974157;"Boone"
-77,993893;35,369214;"PM2.5 - Local Conditions";8,634211;"Goldsboro"
-77,993893;35,369214;"PM2.5 - Local Conditions";10,710884;"Goldsboro"
-100,76821;46,825425;"Ozone";0,042503;"Bismarck"
-100,76821;46,825425;"PM2.5 - Local Conditions";6,529091;"Bismarck"
-100,76821;46,825425;"PM2.5 - Local Conditions";6,665455;"Bismarck"
-100,76821;46,825425;"PM2.5 - Local Conditions";5,713928;"Bismarck"
-103,63951;48,15278;"Ozone";0,040674;"Williston"
-103,63951;48,15278;"PM2.5 - Local Conditions";9,604457;"Williston"
-84,0539;40,770944;"Ozone";0,044953;"Lima"
-84,0539;40,770944;"PM2.5 - Local Conditions";10,1;"Lima"
-80,572808;41,959695;"Ozone";0,044066;"Conneaut"
-84,3543;39,4938;"PM2.5 - Local Conditions";11,114167;"Middletown"
-84,544413;39,383382;"Ozone";0,044163;"Hamilton"
-84,5666;39,33839;"PM2.5 - Local Conditions";10,705085;"Fairfield"
-84,393364;39,529481;"Ozone";0,044925;"Middletown"
-84,407675;39,478849;"PM2.5 - Local Conditions";11,036364;"Middletown"
-84,394952;39,472436;"PM2.5 - Local Conditions";13,218487;"Middletown"
-83,80456;40,00103;"Ozone";0,045394;"Springfield"
-83,99773;39,85567;"Ozone";0,043479;"Enon"
-83,80949;39,92882;"PM2.5 - Local Conditions";10,086607;"Springfield"
-84,1441;39,0828;"Ozone";0,044582;"Batavia"
-81,575256;41,55523;"Ozone";0,041325;"Cleveland"
-81,575256;41,55523;"PM2.5 - Local Conditions";9,504464;"Cleveland"
-81,682383;41,477011;"PM2.5 - Local Conditions";12,0875;"Cleveland"
-81,682383;41,477011;"PM2.5 - Local Conditions";12,537931;"Cleveland"
-81,656792;41,471782;"PM2.5 - Local Conditions";11,222321;"Cleveland"
-81,678449;41,492117;"Ozone";0,034044;"Cleveland"
-81,678449;41,492117;"PM2.5 - Local Conditions";12,16281;"Cleveland"
-81,678449;41,492117;"PM2.5 - Local Conditions";11,992562;"Cleveland"
-81,864608;41,36189;"Ozone";0,04125;"Berea"
-81,662419;41,446682;"PM2.5 - Local Conditions";11,373109;"Newburgh Heights"
-81,818667;41,39629;"PM2.5 - Local Conditions";9,070435;"Brook Park"
-81,458834;41,537344;"Ozone";0,04267;"Mayfield"
-83,063971;40,356694;"Ozone";0,044143;"Delaware"
-82,99344;39,99875;"PM2.5 - Local Conditions";10,072269;"Columbus"
-82,98098;39,92843;"PM2.5 - Local Conditions";10,058974;"Columbus"
-82,98098;39,92843;"PM2.5 - Local Conditions";10,65;"Columbus"
-82,81552;40,0845;"Ozone";0,046542;"New Albany"
-82,81552;40,0845;"PM2.5 - Local Conditions";9,838187;"New Albany"
-82,95549;39,96523;"Ozone";0,044023;"Columbus"
-82,959773;40,0877;"Ozone";0,041621;"Columbus"
-82,959773;40,0877;"PM2.5 - Local Conditions";9,818182;"Columbus"
-83,88711;39,80834;"PM2.5 - Local Conditions";9,688235;"Yellow Springs"
